vehicle_id,maintenance_date,downtime_days,predicted_downtime,next_service_date
VEH-06291,2023-02-01,1.2,3.92,2023-05-02
VEH-06292,2024-08-25,0.6,4.66,2024-11-23
VEH-06292,2023-07-05,4.3,4.66,2023-10-03
VEH-06292,2024-11-26,12.0,4.66,2025-02-24
VEH-06293,2024-09-03,8.4,8.1,2024-12-02
VEH-06294,2023-01-29,12.0,7.33,2023-04-29
VEH-06294,2024-12-07,2.6,7.33,2025-03-07
VEH-06298,2022-11-12,2.5,5.22,2023-02-10
VEH-06300,2022-05-31,14.3,11.69,2022-08-29
VEH-06300,2024-02-11,9.2,11.69,2024-05-11
VEH-06301,2024-08-29,14.7,11.19,2024-11-27
VEH-06302,2023-11-22,13.3,10.5,2024-02-20
VEH-06303,2022-08-23,9.9,8.84,2022-11-21
VEH-06304,2022-08-16,11.7,9.72,2022-11-14
VEH-06305,2023-06-01,11.1,8.07,2023-08-30
VEH-06305,2022-10-08,5.0,8.07,2023-01-06
VEH-06306,2023-05-19,11.4,9.57,2023-08-17
VEH-06307,2023-06-01,13.7,9.78,2023-08-30
VEH-06307,2022-07-27,5.9,9.78,2022-10-25
VEH-06308,2023-11-07,10.4,12.03,2024-02-05
VEH-06308,2024-02-16,13.8,12.03,2024-05-16
VEH-06309,2023-03-20,8.7,8.85,2023-06-18
VEH-06309,2023-12-08,9.0,8.85,2024-03-07
VEH-06310,2024-03-21,5.1,3.32,2024-06-19
VEH-06310,2022-01-24,1.3,3.32,2022-04-24
VEH-06311,2022-02-25,4.5,6.2,2022-05-26
VEH-06312,2022-02-01,1.4,3.03,2022-05-02
VEH-06312,2024-06-14,4.4,3.03,2024-09-12
VEH-06313,2023-10-04,8.2,8.01,2024-01-02
VEH-06314,2024-02-20,8.4,7.68,2024-05-20
VEH-06314,2022-09-14,6.9,7.68,2022-12-13
VEH-06315,2024-03-09,11.0,10.57,2024-06-07
VEH-06315,2023-11-24,10.2,10.57,2024-02-22
VEH-06316,2023-06-26,14.2,13.94,2023-09-24
VEH-06316,2022-11-10,13.9,13.94,2023-02-08
VEH-06317,2022-02-17,6.2,8.42,2022-05-18
VEH-06317,2024-11-15,14.1,8.42,2025-02-13
VEH-06317,2024-02-23,4.3,8.42,2024-05-23
VEH-06318,2023-04-27,14.1,12.91,2023-07-26
VEH-06318,2024-02-10,11.9,12.91,2024-05-10
VEH-06319,2022-11-07,12.1,11.94,2023-02-05
VEH-06319,2023-09-17,11.9,11.94,2023-12-16
VEH-06320,2023-09-23,12.9,10.31,2023-12-22
VEH-06321,2022-08-09,5.6,7.48,2022-11-07
VEH-06321,2022-03-13,9.3,7.48,2022-06-11
VEH-06322,2024-03-19,8.4,8.1,2024-06-17
VEH-06323,2023-03-16,13.3,10.5,2023-06-14
VEH-06324,2023-01-06,5.6,3.77,2023-04-06
VEH-06324,2023-05-06,7.0,3.77,2023-08-04
VEH-06324,2022-08-19,2.5,3.77,2022-11-17
VEH-06325,2022-01-07,2.8,5.36,2022-04-07
VEH-06326,2023-10-16,5.0,2.93,2024-01-14
VEH-06326,2022-10-20,0.6,2.93,2023-01-18
VEH-06327,2023-08-15,8.5,8.15,2023-11-13
VEH-06328,2022-05-24,10.9,9.33,2022-08-22
VEH-06329,2024-05-08,14.7,7.87,2024-08-06
VEH-06329,2022-03-23,1.0,7.87,2022-06-21
VEH-06331,2024-08-05,3.5,7.97,2024-11-03
VEH-06331,2022-08-22,12.4,7.97,2022-11-20
VEH-06332,2024-09-22,9.2,11.84,2024-12-21
VEH-06332,2022-05-15,14.6,11.84,2022-08-13
VEH-06333,2023-08-27,12.3,11.17,2023-11-25
VEH-06333,2022-07-21,3.6,11.17,2022-10-19
VEH-06333,2023-09-09,14.3,11.17,2023-12-08
VEH-06334,2024-09-10,1.7,2.73,2024-12-09
VEH-06334,2023-12-27,3.5,2.73,2024-03-26
VEH-06335,2024-07-14,8.4,8.17,2024-10-12
VEH-06335,2024-10-09,7.9,8.17,2025-01-07
VEH-06336,2024-08-23,13.5,10.6,2024-11-21
VEH-06337,2023-03-27,13.3,10.5,2023-06-25
VEH-06338,2024-10-04,3.5,6.03,2025-01-02
VEH-06338,2022-12-01,14.4,6.03,2023-03-01
VEH-06338,2022-08-31,1.8,6.03,2022-11-29
VEH-06339,2023-05-15,3.4,6.99,2023-08-13
VEH-06339,2022-10-05,10.5,6.99,2023-01-03
VEH-06340,2023-07-25,12.2,12.13,2023-10-23
VEH-06340,2023-07-25,12.2,12.13,2023-10-23
VEH-06341,2022-08-04,14.1,7.53,2022-11-02
VEH-06341,2024-04-23,0.9,7.53,2024-07-22
VEH-06342,2024-03-30,13.7,10.58,2024-06-28
VEH-06342,2024-06-13,12.7,10.58,2024-09-11
VEH-06342,2022-06-13,2.6,10.58,2022-09-11
VEH-06343,2022-12-14,14.4,7.97,2023-03-14
VEH-06343,2022-05-11,1.5,7.97,2022-08-09
VEH-06344,2024-05-09,14.6,8.22,2024-08-07
VEH-06344,2024-10-09,1.8,8.22,2025-01-07
VEH-06345,2023-06-02,12.6,13.71,2023-08-31
VEH-06345,2022-07-12,13.5,13.71,2022-10-10
VEH-06345,2022-11-13,9.3,13.71,2023-02-11
VEH-06346,2023-05-12,2.9,5.41,2023-08-10
VEH-06347,2022-12-07,9.1,6.06,2023-03-07
VEH-06347,2022-07-13,2.9,6.06,2022-10-11
VEH-06352,2023-02-12,10.3,9.03,2023-05-13
VEH-06353,2023-04-24,13.6,12.05,2023-07-23
VEH-06353,2022-12-05,10.8,12.05,2023-03-05
VEH-06353,2024-07-17,7.6,12.05,2024-10-15
VEH-06354,2024-10-19,2.1,5.02,2025-01-17
VEH-06355,2023-02-21,6.8,7.32,2023-05-22
VEH-06356,2022-08-11,1.5,4.73,2022-11-09
VEH-06357,2022-01-03,0.7,2.19,2022-04-03
VEH-06357,2022-12-03,3.4,2.19,2023-03-03
VEH-06359,2023-09-08,0.8,4.38,2023-12-07
VEH-06360,2024-02-15,14.0,10.85,2024-05-15
VEH-06361,2023-07-09,12.7,9.93,2023-10-07
VEH-06361,2023-09-30,7.2,9.93,2023-12-29
VEH-06362,2022-11-08,2.5,3.57,2023-02-06
VEH-06362,2023-02-20,4.4,3.57,2023-05-21
VEH-06363,2023-11-11,12.7,10.21,2024-02-09
VEH-06364,2024-11-20,7.6,7.71,2025-02-18
VEH-06365,2023-07-03,0.6,4.29,2023-10-01
VEH-06366,2024-06-06,1.2,2.11,2024-09-04
VEH-06366,2023-06-12,2.4,2.11,2023-09-10
VEH-06366,2022-08-24,8.1,2.11,2022-11-22
VEH-06367,2024-10-21,7.1,10.76,2025-01-19
VEH-06367,2023-08-24,14.5,10.76,2023-11-22
VEH-06368,2024-01-10,13.4,10.55,2024-04-09
VEH-06369,2022-06-23,10.2,8.99,2022-09-21
VEH-06370,2024-01-08,5.0,8.17,2024-04-07
VEH-06370,2024-12-21,11.3,8.17,2025-03-21
VEH-06371,2023-09-24,4.3,6.1,2023-12-23
VEH-06372,2024-10-01,10.6,7.49,2024-12-30
VEH-06372,2024-11-12,0.6,7.49,2025-02-10
VEH-06372,2022-12-11,11.5,7.49,2023-03-11
VEH-06373,2024-12-05,7.4,7.62,2025-03-05
VEH-06375,2022-11-04,9.2,6.21,2023-02-02
VEH-06375,2024-01-25,3.1,6.21,2024-04-24
VEH-06376,2023-01-13,1.0,4.48,2023-04-13
VEH-06377,2024-01-06,14.4,14.25,2024-04-05
VEH-06377,2024-12-02,13.6,14.25,2025-03-02
VEH-06377,2022-10-06,8.5,14.25,2023-01-04
VEH-06379,2024-05-06,6.4,7.13,2024-08-04
VEH-06380,2022-10-22,0.8,3.96,2023-01-20
VEH-06380,2023-08-19,6.9,3.96,2023-11-17
VEH-06381,2024-03-17,9.0,8.4,2024-06-15
VEH-06382,2022-11-12,1.1,7.43,2023-02-10
VEH-06382,2023-03-11,13.7,7.43,2023-06-09
VEH-06383,2022-08-28,11.2,9.48,2022-11-26
VEH-06385,2023-05-11,2.1,5.02,2023-08-09
VEH-06386,2024-07-03,5.9,9.88,2024-10-01
VEH-06386,2022-10-19,13.9,9.88,2023-01-17
VEH-06387,2022-06-26,1.7,5.91,2022-09-24
VEH-06387,2023-05-19,10.0,5.91,2023-08-17
VEH-06388,2023-12-18,3.7,5.8,2024-03-17
VEH-06389,2023-02-03,5.2,8.46,2023-05-04
VEH-06389,2023-02-06,11.7,8.46,2023-05-07
VEH-06390,2024-04-27,10.8,9.28,2024-07-26
VEH-06391,2022-10-14,12.8,7.04,2023-01-12
VEH-06391,2023-05-21,1.2,7.04,2023-08-19
VEH-06392,2022-03-29,11.3,9.52,2022-06-27
VEH-06393,2023-04-22,3.6,5.93,2023-07-21
VEH-06393,2023-05-27,10.5,5.93,2023-08-25
VEH-06393,2023-10-15,5.4,5.93,2024-01-13
VEH-06394,2022-10-09,13.3,10.5,2023-01-07
VEH-06395,2022-06-15,2.9,2.94,2022-09-13
VEH-06395,2024-02-23,3.8,2.94,2024-05-23
VEH-06395,2022-10-21,6.7,2.94,2023-01-19
VEH-06396,2024-02-18,8.9,8.35,2024-05-18
VEH-06397,2022-01-09,0.9,3.63,2022-04-09
VEH-06397,2022-05-23,12.5,3.63,2022-08-21
VEH-06397,2023-02-14,1.4,3.63,2023-05-15
VEH-06398,2023-02-16,3.0,1.52,2023-05-17
VEH-06398,2024-02-02,4.5,1.52,2024-05-02
VEH-06398,2022-01-19,3.0,1.52,2022-04-19
VEH-06399,2022-04-19,13.9,10.8,2022-07-18
VEH-06400,2023-10-05,8.9,8.35,2024-01-03
VEH-06401,2023-07-04,9.3,8.75,2023-10-02
VEH-06401,2024-12-07,8.2,8.75,2025-03-07
VEH-06402,2024-11-08,6.6,6.5,2025-02-06
VEH-06402,2022-04-21,6.3,6.5,2022-07-20
VEH-06403,2023-08-13,11.3,8.56,2023-11-11
VEH-06403,2022-07-05,5.8,8.56,2022-10-03
VEH-06405,2024-02-08,8.3,5.28,2024-05-08
VEH-06405,2022-11-18,2.1,5.28,2023-02-16
VEH-06406,2022-02-15,2.9,7.87,2022-05-16
VEH-06406,2024-04-03,12.8,7.87,2024-07-02
VEH-06407,2023-01-05,10.1,8.94,2023-04-05
VEH-06408,2023-10-02,10.1,11.35,2023-12-31
VEH-06408,2022-08-22,12.7,11.35,2022-11-20
VEH-06409,2024-11-30,7.3,7.57,2025-02-28
VEH-06410,2023-07-11,14.2,10.94,2023-10-09
VEH-06411,2024-04-07,6.6,4.2,2024-07-06
VEH-06411,2023-07-04,1.6,4.2,2023-10-02
VEH-06412,2022-09-23,4.0,5.95,2022-12-22
VEH-06414,2023-05-30,12.3,6.89,2023-08-28
VEH-06414,2023-12-12,1.4,6.89,2024-03-11
VEH-06415,2022-10-12,3.1,4.8,2023-01-10
VEH-06415,2024-12-02,7.7,4.8,2025-03-02
VEH-06415,2024-12-23,6.4,4.8,2025-03-23
VEH-06416,2022-10-26,4.5,6.2,2023-01-24
VEH-06417,2022-10-15,3.6,5.75,2023-01-13
VEH-06418,2024-09-07,9.0,9.35,2024-12-06
VEH-06418,2022-09-10,13.9,9.35,2022-12-09
VEH-06418,2024-10-22,3.6,9.35,2025-01-20
VEH-06419,2024-01-31,8.9,8.35,2024-04-30
VEH-06420,2024-04-06,0.9,1.07,2024-07-05
VEH-06420,2023-05-17,0.9,1.07,2023-08-15
VEH-06422,2024-02-09,7.4,7.84,2024-05-09
VEH-06422,2023-11-23,7.2,7.84,2024-02-21
VEH-06422,2023-03-23,8.8,7.84,2023-06-21
VEH-06423,2023-05-15,10.4,10.86,2023-08-13
VEH-06423,2023-02-08,11.4,10.86,2023-05-09
VEH-06425,2023-09-15,9.5,9.78,2023-12-14
VEH-06425,2023-10-26,10.1,9.78,2024-01-24
VEH-06426,2024-08-27,6.2,13.47,2024-11-25
VEH-06426,2023-09-26,14.5,13.47,2023-12-25
VEH-06426,2024-02-11,14.2,13.47,2024-05-11
VEH-06428,2023-10-10,13.3,9.73,2024-01-08
VEH-06428,2022-07-31,6.2,9.73,2022-10-29
VEH-06429,2024-10-14,5.7,7.74,2025-01-12
VEH-06429,2022-08-01,12.6,7.74,2022-10-30
VEH-06429,2023-03-28,4.9,7.74,2023-06-26
VEH-06430,2023-09-17,8.5,5.98,2023-12-16
VEH-06430,2023-12-28,1.0,5.98,2024-03-27
VEH-06430,2022-08-12,10.1,5.98,2022-11-10
VEH-06431,2022-12-16,14.3,10.99,2023-03-16
VEH-06432,2022-03-13,11.1,11.4,2022-06-11
VEH-06432,2023-11-10,11.8,11.4,2024-02-08
VEH-06433,2023-01-25,6.5,7.17,2023-04-25
VEH-06435,2023-08-18,10.5,9.13,2023-11-16
VEH-06436,2024-12-30,2.4,5.17,2025-03-30
VEH-06437,2024-01-29,6.1,6.5,2024-04-28
VEH-06437,2022-10-14,6.8,6.5,2023-01-12
VEH-06438,2024-10-09,1.2,4.58,2025-01-07
VEH-06439,2024-04-02,5.5,3.86,2024-07-01
VEH-06439,2024-06-25,2.0,3.86,2024-09-23
VEH-06440,2024-02-24,1.8,9.21,2024-05-24
VEH-06440,2024-01-04,14.7,9.21,2024-04-03
VEH-06440,2024-03-25,9.7,9.21,2024-06-23
VEH-06441,2024-08-14,7.1,7.47,2024-11-12
VEH-06442,2024-09-06,11.8,9.54,2024-12-05
VEH-06442,2024-12-01,7.3,9.54,2025-03-01
VEH-06443,2024-12-09,7.3,10.47,2025-03-09
VEH-06443,2023-09-06,13.7,10.47,2023-12-05
VEH-06444,2023-03-11,14.3,10.99,2023-06-09
VEH-06446,2023-09-06,8.4,5.67,2023-12-05
VEH-06446,2024-02-08,2.8,5.67,2024-05-08
VEH-06447,2024-03-24,10.8,9.28,2024-06-22
VEH-06448,2022-02-03,2.3,1.85,2022-05-04
VEH-06448,2022-01-01,1.1,1.85,2022-04-01
VEH-06449,2024-11-07,2.4,4.15,2025-02-05
VEH-06449,2022-12-28,5.7,4.15,2023-03-28
VEH-06450,2024-11-28,9.5,8.64,2025-02-26
VEH-06451,2023-03-11,4.6,6.24,2023-06-09
VEH-06452,2024-10-14,1.9,5.08,2025-01-12
VEH-06452,2024-05-15,8.1,5.08,2024-08-13
VEH-06454,2022-09-01,6.8,7.32,2022-11-30
VEH-06455,2022-01-25,5.8,10.87,2022-04-25
VEH-06455,2023-12-05,10.2,10.87,2024-03-04
VEH-06455,2022-03-10,13.6,10.87,2022-06-08
VEH-06457,2024-01-21,12.2,13.07,2024-04-20
VEH-06457,2023-01-23,7.5,13.07,2023-04-23
VEH-06457,2022-06-24,14.4,13.07,2022-09-22
VEH-06458,2023-05-09,8.5,8.15,2023-08-07
VEH-06459,2024-10-03,4.8,9.75,2025-01-01
VEH-06459,2024-05-05,14.6,9.75,2024-08-03
VEH-06459,2024-06-18,7.9,9.75,2024-09-16
VEH-06460,2024-12-05,0.9,7.19,2025-03-05
VEH-06460,2023-08-26,13.4,7.19,2023-11-24
VEH-06462,2022-11-26,3.3,4.25,2023-02-24
VEH-06462,2023-12-14,5.0,4.25,2024-03-13
VEH-06463,2024-12-08,14.3,13.65,2025-03-08
VEH-06463,2023-12-06,13.2,13.65,2024-03-05
VEH-06464,2023-11-26,3.2,4.75,2024-02-24
VEH-06464,2023-08-15,10.5,4.75,2023-11-13
VEH-06464,2022-05-24,3.4,4.75,2022-08-22
VEH-06465,2022-05-17,4.7,7.87,2022-08-15
VEH-06465,2024-03-29,11.0,7.87,2024-06-27
VEH-06466,2023-09-05,6.7,7.27,2023-12-04
VEH-06467,2023-08-05,3.6,6.03,2023-11-03
VEH-06467,2023-01-14,2.3,6.03,2023-04-14
VEH-06467,2023-02-15,13.8,6.03,2023-05-16
VEH-06468,2022-11-24,4.7,6.03,2023-02-22
VEH-06468,2023-11-04,9.0,6.03,2024-02-02
VEH-06468,2022-07-10,6.0,6.03,2022-10-08
VEH-06469,2022-01-27,3.9,6.6,2022-04-27
VEH-06469,2023-05-22,9.2,6.6,2023-08-20
VEH-06470,2022-01-02,12.8,10.26,2022-04-02
VEH-06471,2022-12-27,4.3,6.1,2023-03-27
VEH-06472,2024-02-02,3.0,7.73,2024-05-02
VEH-06472,2024-03-29,12.4,7.73,2024-06-27
VEH-06473,2023-08-18,7.6,7.71,2023-11-16
VEH-06474,2023-03-30,2.4,5.17,2023-06-28
VEH-06476,2023-10-20,3.4,6.31,2024-01-18
VEH-06476,2022-07-05,9.1,6.31,2022-10-03
VEH-06477,2024-11-18,14.5,11.09,2025-02-16
VEH-06478,2023-12-05,13.2,10.45,2024-03-04
VEH-06479,2024-04-20,5.3,6.59,2024-07-19
VEH-06480,2024-07-05,5.4,6.64,2024-10-03
VEH-06481,2022-05-25,5.0,6.44,2022-08-23
VEH-06483,2022-03-28,3.4,6.12,2022-06-26
VEH-06483,2024-09-27,8.1,6.12,2024-12-26
VEH-06483,2024-08-24,8.4,6.12,2024-11-22
VEH-06484,2024-03-14,5.8,6.83,2024-06-12
VEH-06485,2022-04-16,11.0,11.79,2022-07-15
VEH-06485,2023-09-04,12.7,11.79,2023-12-03
VEH-06486,2022-06-16,5.3,6.59,2022-09-14
VEH-06487,2023-01-27,10.8,12.03,2023-04-27
VEH-06487,2022-11-02,13.4,12.03,2023-01-31
VEH-06488,2024-06-22,7.9,7.86,2024-09-20
VEH-06489,2022-06-25,10.3,12.57,2022-09-23
VEH-06489,2022-08-30,15.0,12.57,2022-11-28
VEH-06490,2022-04-29,14.5,11.09,2022-07-28
VEH-06491,2024-05-31,11.9,9.82,2024-08-29
VEH-06492,2022-09-01,6.5,7.17,2022-11-30
VEH-06493,2022-01-27,13.3,10.5,2022-04-27
VEH-06494,2024-10-18,12.8,10.26,2025-01-16
VEH-06495,2022-02-14,3.9,4.85,2022-05-15
VEH-06495,2022-02-12,3.3,4.85,2022-05-13
VEH-06495,2024-04-19,10.1,4.85,2024-07-18
VEH-06496,2022-03-30,2.9,5.41,2022-06-28
VEH-06497,2023-03-20,6.2,4.61,2023-06-18
VEH-06497,2024-06-26,9.0,4.61,2024-09-24
VEH-06497,2024-09-16,1.6,4.61,2024-12-15
VEH-06498,2022-02-21,12.3,10.01,2022-05-22
VEH-06499,2024-04-08,2.1,5.02,2024-07-07
VEH-06500,2022-04-07,0.5,7.78,2022-07-06
VEH-06500,2024-06-20,15.0,7.78,2024-09-18
VEH-06501,2023-12-06,7.9,7.86,2024-03-05
VEH-06503,2024-03-31,9.1,8.45,2024-06-29
VEH-06505,2023-09-03,4.0,5.95,2023-12-02
VEH-06506,2023-11-28,7.4,8.17,2024-02-26
VEH-06506,2022-10-23,8.9,8.17,2023-01-21
VEH-06507,2022-06-23,11.5,9.62,2022-09-21
VEH-06508,2023-02-11,8.1,1.82,2023-05-12
VEH-06508,2023-05-22,1.4,1.82,2023-08-20
VEH-06508,2024-02-22,1.6,1.82,2024-05-22
VEH-06510,2024-10-06,10.4,9.08,2025-01-04
VEH-06511,2022-12-12,12.1,9.92,2023-03-12
VEH-06512,2023-01-12,1.9,4.92,2023-04-12
VEH-06513,2024-12-11,5.0,6.44,2025-03-11
VEH-06514,2022-03-31,3.5,5.71,2022-06-29
VEH-06515,2022-11-12,13.4,10.55,2023-02-10
VEH-06516,2022-10-16,11.2,10.52,2023-01-14
VEH-06516,2022-12-23,9.9,10.52,2023-03-23
VEH-06517,2022-02-20,9.0,8.4,2022-05-21
VEH-06518,2022-04-18,15.0,10.42,2022-07-17
VEH-06518,2023-05-15,5.9,10.42,2023-08-13
VEH-06519,2024-08-08,12.2,9.96,2024-11-06
VEH-06520,2023-08-15,13.4,10.55,2023-11-13
VEH-06521,2022-05-27,0.6,2.84,2022-08-25
VEH-06521,2024-05-07,5.1,2.84,2024-08-05
VEH-06521,2024-09-27,7.5,2.84,2024-12-26
VEH-06522,2023-10-30,0.6,4.29,2024-01-28
VEH-06523,2023-01-23,12.1,9.92,2023-04-23
VEH-06524,2022-12-25,2.7,5.96,2023-03-25
VEH-06524,2024-03-04,9.1,5.96,2024-06-02
VEH-06525,2024-04-12,8.2,8.01,2024-07-11
VEH-06527,2023-10-10,10.7,9.23,2024-01-08
VEH-06528,2024-08-01,11.5,8.23,2024-10-30
VEH-06528,2023-05-14,0.8,8.23,2023-08-12
VEH-06528,2023-04-12,11.9,8.23,2023-07-11
VEH-06529,2022-11-29,9.6,8.69,2023-02-27
VEH-06530,2024-11-03,2.9,5.67,2025-02-01
VEH-06530,2024-01-30,8.3,5.67,2024-04-29
VEH-06531,2023-12-05,5.9,6.88,2024-03-04
VEH-06532,2023-12-02,13.1,11.4,2024-03-01
VEH-06532,2022-07-20,9.8,11.4,2022-10-18
VEH-06533,2022-01-24,7.5,5.87,2022-04-24
VEH-06533,2023-06-21,4.1,5.87,2023-09-19
VEH-06534,2022-12-21,9.5,8.64,2023-03-21
VEH-06535,2024-03-28,1.2,4.98,2024-06-26
VEH-06535,2023-08-15,8.6,4.98,2023-11-13
VEH-06536,2022-05-30,5.5,6.69,2022-08-28
VEH-06537,2023-05-17,14.6,11.14,2023-08-15
VEH-06538,2024-06-27,4.5,6.26,2024-09-25
VEH-06538,2024-03-04,7.9,6.26,2024-06-02
VEH-06539,2024-04-06,11.5,12.67,2024-07-05
VEH-06539,2023-02-12,14.0,12.67,2023-05-13
VEH-06540,2022-07-03,4.3,6.1,2022-10-01
VEH-06541,2022-07-24,11.8,10.96,2022-10-22
VEH-06541,2024-01-24,10.2,10.96,2024-04-23
VEH-06542,2023-11-15,15.0,11.34,2024-02-13
VEH-06543,2024-08-04,6.2,5.44,2024-11-02
VEH-06543,2022-10-31,2.8,5.44,2023-01-29
VEH-06543,2024-06-27,9.5,5.44,2024-09-25
VEH-06544,2022-07-11,9.9,8.84,2022-10-09
VEH-06545,2023-09-30,9.0,9.26,2023-12-29
VEH-06545,2024-05-09,10.2,9.26,2024-08-07
VEH-06545,2022-05-12,7.1,9.26,2022-08-10
VEH-06546,2023-10-11,3.2,5.56,2024-01-09
VEH-06547,2024-02-12,7.1,9.24,2024-05-12
VEH-06547,2024-12-07,11.4,9.24,2025-03-07
VEH-06548,2024-08-30,10.5,9.13,2024-11-28
VEH-06549,2022-04-19,6.9,3.73,2022-07-18
VEH-06549,2024-10-21,7.6,3.73,2025-01-19
VEH-06549,2024-09-01,0.5,3.73,2024-11-30
VEH-06550,2022-12-04,9.2,12.68,2023-03-04
VEH-06550,2024-06-18,12.5,12.68,2024-09-16
VEH-06550,2023-11-26,11.6,12.68,2024-02-24
VEH-06551,2024-08-21,5.0,6.44,2024-11-19
VEH-06552,2024-10-23,8.1,8.46,2025-01-21
VEH-06552,2024-11-12,8.8,8.46,2025-02-10
VEH-06553,2024-06-20,9.3,8.55,2024-09-18
VEH-06554,2022-09-11,6.8,7.32,2022-12-10
VEH-06555,2024-02-19,14.9,10.17,2024-05-19
VEH-06555,2024-01-07,5.5,10.17,2024-04-06
VEH-06557,2022-05-16,9.3,5.38,2022-08-14
VEH-06557,2023-04-15,1.3,5.38,2023-07-14
VEH-06558,2023-04-14,13.2,10.45,2023-07-13
VEH-06559,2022-08-05,10.1,10.12,2022-11-03
VEH-06559,2024-01-25,10.2,10.12,2024-04-24
VEH-06561,2024-05-20,7.6,7.71,2024-08-18
VEH-06562,2024-01-15,11.3,9.52,2024-04-14
VEH-06563,2024-02-14,11.8,11.15,2024-05-14
VEH-06563,2022-09-14,10.6,11.15,2022-12-13
VEH-06564,2024-02-10,11.8,10.32,2024-05-10
VEH-06564,2023-07-15,8.9,10.32,2023-10-13
VEH-06566,2022-04-10,8.3,4.54,2022-07-09
VEH-06566,2022-04-25,0.6,4.54,2022-07-24
VEH-06567,2024-11-29,3.9,5.9,2025-02-27
VEH-06568,2024-12-13,6.7,3.91,2025-03-13
VEH-06568,2024-08-27,0.9,3.91,2024-11-25
VEH-06569,2024-03-16,4.3,2.73,2024-06-14
VEH-06569,2024-08-30,0.9,2.73,2024-11-28
VEH-06570,2022-04-16,7.8,7.81,2022-07-15
VEH-06571,2022-04-26,8.1,6.36,2022-07-25
VEH-06571,2024-08-28,4.5,6.36,2024-11-26
VEH-06572,2024-10-20,12.1,10.12,2025-01-18
VEH-06572,2022-01-01,8.2,10.12,2022-04-01
VEH-06573,2022-03-16,0.6,4.98,2022-06-14
VEH-06573,2023-01-15,9.2,4.98,2023-04-15
VEH-06574,2024-09-10,12.1,9.92,2024-12-09
VEH-06575,2023-05-19,12.8,6.94,2023-08-17
VEH-06575,2023-07-29,1.0,6.94,2023-10-27
VEH-06576,2022-03-10,9.8,9.7,2022-06-08
VEH-06576,2022-09-15,3.8,9.7,2022-12-14
VEH-06576,2022-09-24,13.6,9.7,2022-12-23
VEH-06577,2023-12-05,6.6,7.22,2024-03-04
VEH-06578,2024-11-09,11.9,10.82,2025-02-07
VEH-06578,2024-09-10,6.6,10.82,2024-12-09
VEH-06578,2022-11-08,11.0,10.82,2023-02-06
VEH-06579,2023-09-19,1.6,2.11,2023-12-18
VEH-06579,2024-05-12,5.9,2.11,2024-08-10
VEH-06579,2024-03-29,4.2,2.11,2024-06-27
VEH-06580,2024-01-20,9.7,8.74,2024-04-19
VEH-06582,2024-07-21,0.7,2.99,2024-10-19
VEH-06582,2024-09-20,9.0,2.99,2024-12-19
VEH-06582,2022-07-31,3.8,2.99,2022-10-29
VEH-06583,2024-11-22,1.0,4.48,2025-02-20
VEH-06584,2022-02-28,9.3,8.55,2022-05-29
VEH-06585,2023-09-01,5.2,5.13,2023-11-30
VEH-06585,2024-01-10,4.9,5.13,2024-04-09
VEH-06586,2024-03-05,4.6,6.24,2024-06-03
VEH-06587,2022-01-08,8.9,8.35,2022-04-08
VEH-06588,2024-11-27,12.1,11.3,2025-02-25
VEH-06588,2023-01-23,10.6,11.3,2023-04-23
VEH-06589,2022-10-08,13.7,10.7,2023-01-06
VEH-06590,2023-02-01,12.3,10.32,2023-05-02
VEH-06590,2022-03-11,8.4,10.32,2022-06-09
VEH-06591,2023-08-13,4.2,6.05,2023-11-11
VEH-06593,2022-01-25,4.7,9.26,2022-04-25
VEH-06593,2024-12-28,9.9,9.26,2025-03-28
VEH-06593,2022-03-03,11.7,9.26,2022-06-01
VEH-06594,2024-09-20,2.6,5.27,2024-12-19
VEH-06595,2024-12-19,8.9,8.35,2025-03-19
VEH-06596,2024-07-15,8.5,6.27,2024-10-13
VEH-06596,2022-04-03,2.1,6.27,2022-07-02
VEH-06596,2022-11-20,9.6,6.27,2023-02-18
VEH-06597,2023-03-20,3.0,5.46,2023-06-18
VEH-06599,2023-05-24,11.4,9.57,2023-08-22
VEH-06600,2023-08-12,9.8,9.0,2023-11-10
VEH-06600,2024-09-24,8.2,9.0,2024-12-23
VEH-06602,2024-12-13,7.1,7.19,2025-03-13
VEH-06602,2022-07-17,7.2,7.19,2022-10-15
VEH-06603,2024-12-15,0.8,4.38,2025-03-15
VEH-06604,2022-02-19,4.1,3.66,2022-05-20
VEH-06604,2024-08-30,3.0,3.66,2024-11-28
VEH-06605,2023-03-31,12.1,9.92,2023-06-29
VEH-06607,2024-10-30,14.8,11.24,2025-01-28
VEH-06608,2022-10-30,10.6,9.18,2023-01-28
VEH-06609,2023-01-12,6.4,7.13,2023-04-12
VEH-06610,2024-08-11,8.6,5.52,2024-11-09
VEH-06610,2023-03-06,2.3,5.52,2023-06-04
VEH-06611,2022-09-26,6.8,10.68,2022-12-25
VEH-06611,2024-05-14,8.4,10.68,2024-08-12
VEH-06611,2023-05-12,14.0,10.68,2023-08-10
VEH-06612,2022-03-01,10.8,8.12,2022-05-30
VEH-06612,2024-08-07,5.4,8.12,2024-11-05
VEH-06613,2024-01-15,11.8,8.47,2024-04-14
VEH-06613,2024-09-28,11.6,8.47,2024-12-27
VEH-06613,2022-04-17,1.3,8.47,2022-07-16
