vehicle_id,now_incident_count,now_total_claim_amt_inr,now_total_downtime_inc_days,now_total_repair_cost_inr,future_incident_count,future_total_claim_amt_inr,future_total_downtime_inc_days,future_total_repair_cost_inr
VEH-04506,3,238428.3,9.7,169991.02,3,303808.14,13.0,195686.43
VEH-04507,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04508,2,10762.01,3.7,101191.79,3,12603.2,4.7,118879.27
VEH-04509,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04510,2,100560.68,5.3,54932.2,4,126396.97,6.1,61180.46
VEH-04511,1,48056.81,2.8,41914.69,3,56757.98,3.1,55609.99
VEH-04512,1,7873.34,2.5,33275.59,2,9701.95,2.9,41296.09
VEH-04513,3,166387.87,8.5,46862.55,3,206951.89,10.6,54792.78
VEH-04514,1,60466.96,2.4,35413.22,2,70313.8,2.7,43426.69
VEH-04515,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04516,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04517,1,41796.48,4.3,48271.82,3,49087.05,5.0,50879.25
VEH-04518,2,44106.13,5.4,54404.27,2,49450.05,6.7,69986.9
VEH-04519,2,138665.73,7.8,92277.41,3,149627.55,8.5,110834.39
VEH-04520,1,73708.02,2.7,22475.22,1,94127.37,3.0,28163.5
VEH-04521,1,5200.03,5.0,20975.31,1,5659.4,6.1,25171.82
VEH-04522,3,181434.25,8.5,14136.5,3,223749.12,9.2,16780.41
VEH-04523,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04524,1,34339.66,1.0,54363.47,1,40967.3,1.1,68380.17
VEH-04525,1,9014.78,1.3,36468.59,3,9718.39,1.4,39283.7
VEH-04526,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04527,1,52023.2,0.6,17791.33,1,62140.94,0.8,22304.15
VEH-04528,1,45337.09,4.6,13590.41,2,54969.3,5.8,17446.96
VEH-04529,1,50236.28,4.0,41329.66,3,59058.87,4.5,48541.31
VEH-04530,1,57748.29,0.8,25781.69,2,73525.16,0.8,29953.4
VEH-04531,2,69862.18,1.3,90479.79,2,88751.38,1.8,116738.01
VEH-04532,1,57939.5,2.0,19032.6,1,64936.23,2.4,25664.86
VEH-04533,1,77287.98,1.4,13341.14,1,89469.91,1.7,16257.33
VEH-04534,3,202031.04,13.3,131309.25,3,214057.03,14.8,157047.37
VEH-04535,2,124212.8,3.0,45076.47,2,134761.83,4.1,52645.65
VEH-04536,3,58789.12,5.9,76576.51,4,62852.22,7.5,82225.58
VEH-04537,1,58664.51,2.0,54197.22,1,65665.38,2.6,69731.93
VEH-04538,1,42222.99,4.0,50900.62,3,54573.25,4.3,54654.52
VEH-04539,3,52186.46,8.9,113743.85,4,60530.66,10.2,136175.76
VEH-04540,1,20304.89,1.9,3244.9,2,22660.23,2.0,3786.96
VEH-04541,3,187231.27,4.1,11993.5,4,208694.54,5.3,13162.54
VEH-04542,2,37665.19,4.2,67077.04,3,46460.88,5.7,73916.3
VEH-04543,1,38301.96,3.8,45164.22,3,47607.5,4.2,60829.89
VEH-04544,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04545,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04546,1,15100.47,1.7,8471.19,3,16341.39,2.2,10689.15
VEH-04547,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04548,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04549,1,73345.67,2.9,44483.46,1,84483.49,3.6,55089.18
VEH-04550,3,208659.54,12.7,21564.2,5,238583.6,13.4,28596.11
VEH-04551,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04552,2,90235.59,1.1,42585.83,2,98769.39,1.3,55751.51
VEH-04553,2,64644.41,7.7,33851.99,2,77256.97,9.6,43478.51
VEH-04554,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04555,1,52005.01,2.0,48017.34,1,66987.38,2.2,59813.85
VEH-04556,2,100959.57,9.9,87400.76,4,113751.29,12.7,112906.43
VEH-04557,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04558,1,70746.22,0.7,38244.56,2,91635.1,0.9,42274.59
VEH-04559,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04560,1,5354.87,1.2,14919.4,3,6960.52,1.3,16856.16
VEH-04561,1,47434.64,1.8,38581.15,2,55963.05,2.3,48584.86
VEH-04562,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04563,3,163017.09,5.7,115586.54,5,175746.11,7.2,128000.55
VEH-04564,1,25812.59,4.4,59208.59,2,30051.34,5.1,70661.61
VEH-04565,1,72008.03,4.3,14329.85,3,93070.83,4.8,17442.63
VEH-04566,1,40981.8,2.5,40321.37,1,51768.43,3.5,46879.44
VEH-04567,3,192499.39,12.6,49678.5,5,208615.71,15.3,56001.21
VEH-04568,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04569,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04570,3,146602.88,3.9,23523.63,5,175281.65,4.2,27893.84
VEH-04571,1,24846.44,2.7,13280.38,2,27903.96,3.2,16718.81
VEH-04572,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04573,1,42969.7,3.6,46528.15,2,54877.53,4.2,58057.72
VEH-04574,1,54407.78,2.4,32749.54,3,60846.54,3.0,39199.13
VEH-04575,6,241328.0,14.8,262257.11,6,309983.35,20.4,345742.61
VEH-04576,1,6060.76,3.2,41886.25,3,7461.81,4.3,49203.48
VEH-04577,1,77541.07,1.3,5470.96,1,100038.68,1.6,7303.67
VEH-04578,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04579,2,120917.72,2.2,50973.46,2,131031.22,2.9,68515.52
VEH-04580,4,174491.81,15.2,220072.74,4,193900.54,20.6,263315.39
VEH-04581,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04582,2,138467.25,4.2,39682.96,4,172415.74,5.2,43765.05
VEH-04583,1,6469.18,3.4,8227.26,3,8296.05,4.7,9026.34
VEH-04584,3,46657.46,12.2,155043.51,5,59269.89,14.0,205116.41
VEH-04585,2,46847.54,9.5,39075.04,3,49553.9,10.7,48066.0
VEH-04586,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04587,1,47557.48,5.0,46440.92,1,56604.53,7.0,53059.87
VEH-04588,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04589,1,17404.58,2.4,36020.17,3,18734.03,2.7,40095.02
VEH-04590,3,230007.37,2.9,72167.57,4,275779.19,3.2,77034.38
VEH-04591,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04592,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04593,2,141163.57,3.9,34199.34,2,179682.64,5.0,40015.37
VEH-04594,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04595,1,50485.33,4.2,20230.61,3,60411.62,4.8,24469.5
VEH-04596,3,197905.36,9.2,53126.26,5,237548.04,12.0,58334.81
VEH-04597,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04598,2,57771.8,7.9,24120.58,2,73723.35,10.3,32559.68
VEH-04599,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04600,1,50797.86,3.3,8940.74,2,62978.48,3.8,11986.8
VEH-04601,4,261698.24,19.4,165623.99,4,308584.5,26.4,223418.42
VEH-04602,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04603,1,42294.27,3.4,3515.52,1,45640.85,3.8,3726.19
VEH-04604,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04605,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04606,1,40257.58,0.8,18796.68,3,43963.45,0.9,21575.78
VEH-04607,1,50352.34,3.4,25538.21,3,53886.32,4.1,32820.29
VEH-04608,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04609,2,101373.32,9.0,108067.94,3,117133.24,10.3,142584.96
VEH-04610,2,107654.08,3.9,117755.83,2,116323.9,5.3,133380.74
VEH-04611,3,79211.65,8.1,97687.23,3,88340.97,9.3,111638.48
VEH-04612,1,21923.15,4.3,38792.91,2,24155.26,4.8,42238.63
VEH-04613,1,31783.83,0.7,19328.35,2,40977.75,0.9,24314.74
VEH-04614,1,21115.75,0.6,23998.92,1,26883.06,0.6,32311.67
VEH-04615,1,35699.5,1.0,23192.93,3,46296.4,1.2,29579.42
VEH-04616,1,72120.01,0.6,18457.98,2,79964.59,0.8,22563.37
VEH-04617,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04618,2,145114.97,6.0,94318.46,4,169862.13,7.0,126348.24
VEH-04619,1,7185.34,4.2,50386.36,3,9313.18,4.6,59460.18
VEH-04620,2,149315.44,7.6,61212.92,4,178001.67,8.2,65761.38
VEH-04621,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04622,2,21644.16,9.5,20415.71,2,23954.06,13.0,27310.48
VEH-04623,4,111878.66,12.1,72619.29,4,132957.79,16.7,97467.83
VEH-04624,2,44741.78,6.2,14253.87,2,55688.45,7.7,19236.33
VEH-04625,2,83430.32,3.2,65643.83,2,103826.88,4.5,74204.88
VEH-04626,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04627,5,59003.74,6.5,22627.43,6,62925.8,8.9,30519.22
VEH-04628,1,12658.23,0.6,12794.35,2,14342.1,0.8,13845.63
VEH-04629,2,24302.82,2.9,113676.19,2,29698.09,3.9,145434.53
VEH-04630,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04631,2,120003.02,2.7,61351.44,3,143625.81,3.7,64895.13
VEH-04632,2,89356.48,1.6,117363.31,3,103314.81,1.7,127956.17
VEH-04633,1,20655.71,2.7,6482.25,1,22726.36,3.7,7283.0
VEH-04634,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04635,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04636,1,74118.93,3.1,41321.29,2,84409.4,4.1,53696.17
VEH-04637,1,44704.8,0.7,45393.56,3,53867.07,0.9,48739.46
VEH-04638,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04639,2,145767.96,9.6,82611.18,4,172009.52,11.4,100952.12
VEH-04640,2,156408.97,3.1,106397.32,2,174912.12,4.3,126311.59
VEH-04641,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04642,1,58302.78,4.8,15434.75,2,73820.68,6.4,20145.72
VEH-04643,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04644,2,42589.8,1.9,101744.77,4,53644.82,2.2,117176.21
VEH-04645,1,38277.56,0.6,19674.68,3,43326.64,0.7,25508.43
VEH-04646,1,52025.77,4.0,47567.59,2,60054.34,5.2,53197.71
VEH-04647,1,8237.69,4.6,43681.38,1,10133.74,6.3,57523.05
VEH-04648,1,31317.49,0.8,14384.41,2,36201.26,1.1,15983.28
VEH-04649,1,22936.73,2.4,56527.81,1,29400.56,2.8,67454.62
VEH-04650,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04651,1,47519.96,3.5,39870.4,3,58330.25,4.0,50981.31
VEH-04652,1,69147.31,4.2,12881.03,2,78652.08,5.7,13684.77
VEH-04653,2,72707.99,3.8,97463.85,4,90869.29,4.1,118506.12
VEH-04654,4,217293.44,17.9,153332.16,4,255021.79,19.6,164325.26
VEH-04655,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04656,2,128404.8,8.1,20866.14,3,136629.44,8.7,25961.58
VEH-04657,1,56739.99,2.1,30445.98,3,64420.78,2.6,32509.98
VEH-04658,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04659,1,42045.21,1.5,45945.36,3,44356.4,2.0,53610.27
VEH-04660,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04661,1,62401.53,2.6,53769.97,3,66743.83,2.8,65786.07
VEH-04662,1,17908.89,1.6,19386.03,1,21345.16,2.1,21571.25
VEH-04663,3,133808.62,9.2,55710.58,4,158097.46,11.4,70591.8
VEH-04664,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04665,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04666,2,94462.54,4.3,88432.82,4,112301.03,5.5,115805.54
VEH-04667,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04668,3,86636.85,4.5,75916.4,3,95276.85,6.1,79873.31
VEH-04669,2,136085.6,9.0,96187.86,4,176253.56,12.5,127961.42
VEH-04670,1,38396.51,2.8,35928.5,3,41867.1,3.2,43066.33
VEH-04671,1,27154.19,3.2,32491.38,3,33601.27,3.9,43494.19
VEH-04672,2,62883.8,1.2,118788.55,4,67748.68,1.4,134470.75
VEH-04673,1,13381.76,3.7,43455.52,3,15383.8,4.2,55222.89
VEH-04674,2,154727.84,4.0,26586.87,3,190741.25,5.3,35751.96
VEH-04675,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04676,2,144765.71,1.7,67579.69,2,164885.2,2.3,71494.53
VEH-04677,1,27763.1,3.8,12125.75,1,30174.34,4.7,13420.12
VEH-04678,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04679,1,17144.18,4.6,37611.05,3,20084.76,5.2,42891.5
VEH-04680,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04681,2,78123.51,4.0,66927.58,2,96563.35,5.0,86007.11
VEH-04682,1,8423.21,3.8,7146.16,2,9241.58,4.1,9220.18
VEH-04683,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04684,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04685,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04686,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04687,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04688,2,85845.38,4.8,49938.06,4,96147.21,6.4,65385.07
VEH-04689,1,63630.64,0.6,32877.48,2,78041.54,0.7,39668.2
VEH-04690,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04691,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04692,1,37029.5,1.7,7927.03,1,43090.12,1.8,10400.53
VEH-04693,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04694,2,148281.25,5.9,61483.91,3,183767.9,7.6,82813.61
VEH-04695,3,65008.02,14.5,108425.95,4,76201.52,17.5,144381.35
VEH-04696,1,75064.18,2.5,47107.48,2,92370.55,2.7,56270.19
VEH-04697,3,221642.35,13.1,120874.45,3,251308.16,14.6,152192.28
VEH-04698,2,126596.48,2.4,86229.65,2,150218.99,3.1,103674.01
VEH-04699,2,56465.88,5.7,117838.42,4,59758.94,6.7,157060.94
VEH-04700,1,28209.73,4.5,45246.17,2,34542.06,5.1,59169.11
VEH-04701,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04702,1,78939.57,3.0,55253.82,2,97925.39,3.6,71311.01
VEH-04703,3,33962.59,12.8,151997.06,4,36815.2,16.5,182802.18
VEH-04704,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04705,2,99810.89,5.5,57352.11,2,106237.13,6.9,73404.1
VEH-04706,1,64722.46,1.8,6938.69,2,80724.93,2.3,9251.06
VEH-04707,1,58755.51,2.8,51059.23,3,63088.78,3.8,54634.3
VEH-04708,1,29458.71,3.4,18637.17,1,37465.21,3.7,23929.86
VEH-04709,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04710,1,50170.28,1.7,36973.76,3,57383.7,2.3,40380.25
VEH-04711,2,141532.33,1.4,89895.45,4,151979.74,1.8,100709.31
VEH-04712,1,36725.72,2.2,22962.99,1,40511.53,2.9,30000.86
VEH-04713,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04714,1,49189.06,4.7,27666.81,3,59239.25,5.0,36401.67
VEH-04715,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04716,1,27935.77,1.8,22669.23,1,34456.66,2.4,24836.46
VEH-04717,1,10304.32,3.5,36252.88,2,11683.01,4.4,46766.37
VEH-04718,1,67478.62,1.0,35939.01,2,79995.59,1.2,45544.74
VEH-04719,1,18710.67,4.2,25132.97,1,21298.6,5.0,27833.5
VEH-04720,1,73820.23,0.8,9929.88,2,87460.92,1.0,11107.74
VEH-04721,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04722,1,50988.68,4.5,54821.64,3,56699.39,5.7,71776.17
VEH-04723,2,87242.71,3.3,97258.2,3,92520.93,4.2,125055.35
VEH-04724,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04725,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04726,1,75784.22,1.9,40899.61,3,95926.5,2.0,49634.58
VEH-04727,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04728,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04729,3,198766.81,4.3,61611.76,3,244604.71,5.7,74274.8
VEH-04730,2,53247.0,4.2,96602.43,3,60550.71,5.3,101623.79
VEH-04731,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04732,2,57371.88,1.9,61043.5,4,71048.31,2.2,74067.55
VEH-04733,1,41472.91,1.8,50227.11,1,48263.79,2.0,55068.16
VEH-04734,1,52057.88,3.2,59725.49,2,56465.0,4.1,78269.7
VEH-04735,1,64390.68,1.9,9884.78,3,72894.04,2.0,12159.69
VEH-04736,1,34954.28,1.4,40606.52,1,42094.75,1.6,50991.34
VEH-04737,1,52880.02,3.0,21274.12,3,66434.6,3.3,26252.2
VEH-04738,1,61147.16,1.5,18671.22,1,71788.99,1.8,24833.35
VEH-04739,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04740,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04741,2,45616.07,2.6,11437.92,3,50323.45,3.0,13036.57
VEH-04742,2,68836.87,2.8,45549.58,4,80212.58,3.5,58617.07
VEH-04743,1,10590.31,3.7,20889.61,2,12101.38,5.1,26118.32
VEH-04744,2,109375.53,8.8,13187.85,2,115356.21,11.8,14053.29
VEH-04745,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04746,2,79216.32,4.2,48803.4,2,87000.39,5.1,58423.49
VEH-04747,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04748,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04749,2,23293.59,9.3,10766.85,2,27353.27,12.1,14270.31
VEH-04750,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04751,3,176393.52,10.3,89244.92,3,222106.18,13.9,97842.85
VEH-04752,2,130799.23,2.9,12633.76,4,166954.62,3.5,13347.52
VEH-04753,2,13611.36,7.6,72046.13,4,16630.97,10.5,81269.28
VEH-04754,1,20052.97,1.5,37564.77,1,24123.8,1.9,41726.15
VEH-04755,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04756,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04757,1,64099.98,2.7,12670.72,2,78415.35,3.7,16213.56
VEH-04758,4,254710.25,7.5,54911.68,6,274711.39,9.5,69365.44
VEH-04759,1,7350.28,1.1,21994.7,1,8762.64,1.3,27655.45
VEH-04760,2,151688.15,8.2,76843.08,2,165360.91,10.4,82723.66
VEH-04761,2,38673.86,1.3,31235.06,4,42831.55,1.6,39483.72
VEH-04762,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04763,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04764,2,51137.1,7.8,95165.55,4,56592.52,9.1,111948.98
VEH-04765,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04766,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04767,1,49473.33,4.8,38425.79,2,60118.18,6.5,42606.44
VEH-04768,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04769,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04770,2,56028.83,7.0,90326.33,4,63578.09,9.0,98645.84
VEH-04771,1,47601.83,2.8,38213.59,1,56866.83,3.3,45001.15
VEH-04772,1,16303.6,4.1,45596.96,1,20899.13,5.2,57517.63
VEH-04773,1,25730.01,0.7,40940.56,3,28461.49,0.9,50107.42
VEH-04774,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04775,3,114525.86,14.2,62015.83,4,135005.56,17.4,74137.48
VEH-04776,1,76341.05,3.5,22465.79,3,80750.19,4.1,24820.12
VEH-04777,2,118398.75,2.3,116546.2,4,125612.13,2.6,127363.47
VEH-04778,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04779,1,43019.66,1.2,31706.16,2,51421.44,1.4,40351.83
VEH-04780,3,104767.98,7.4,85754.04,4,134715.34,9.4,108310.93
VEH-04781,2,62184.55,4.2,94859.37,4,79469.69,5.8,103583.34
VEH-04782,1,40228.01,1.9,15490.15,3,50965.42,2.7,19556.0
VEH-04783,1,41139.95,3.8,7074.51,2,47961.91,4.1,7631.75
VEH-04784,3,148973.17,10.1,60127.01,4,178480.38,11.1,78418.61
VEH-04785,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04786,2,76384.38,5.0,61943.75,2,95984.23,6.0,82378.04
VEH-04787,1,61332.26,0.9,15583.6,2,73870.9,1.2,16504.82
VEH-04788,2,135238.73,7.7,44509.09,2,155019.67,8.6,56033.34
VEH-04789,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04790,1,27953.7,5.0,15191.13,3,30628.86,6.9,19891.46
VEH-04791,1,74331.45,3.3,34800.24,3,80533.63,4.0,39275.93
VEH-04792,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04793,1,16418.71,1.2,38389.64,3,17643.29,1.7,46813.35
VEH-04794,1,62217.06,2.0,55417.83,1,79970.98,2.5,73008.01
VEH-04795,3,134377.27,6.5,86544.03,4,161785.86,9.0,114963.92
VEH-04796,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04797,1,10280.67,3.0,42097.41,1,10949.09,3.3,48418.34
VEH-04798,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04799,1,71204.79,1.7,33147.02,3,85555.49,1.9,41666.68
VEH-04800,1,51000.16,3.4,36201.03,3,54077.66,4.6,45327.01
VEH-04801,2,134949.3,9.6,22349.14,4,143885.03,10.3,24544.76
VEH-04802,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04803,2,65689.52,2.7,116421.01,4,82379.31,3.4,152343.21
VEH-04804,2,119872.39,7.5,95639.98,3,146821.35,8.2,127717.11
VEH-04805,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04806,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04807,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04808,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04809,3,108766.99,2.5,36550.29,4,114992.72,3.2,47469.95
VEH-04810,4,69907.55,5.1,228050.14,4,81325.49,6.3,246011.28
VEH-04811,1,73464.13,2.9,47387.91,1,79823.22,3.1,57125.02
VEH-04812,1,74609.45,4.7,26565.19,3,88362.99,5.4,31435.52
VEH-04813,1,60271.96,4.0,7148.46,1,68425.5,4.6,9105.71
VEH-04814,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04815,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04816,1,46833.15,3.8,22274.48,3,53548.04,5.0,26378.33
VEH-04817,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04818,2,82605.93,8.4,36677.55,2,97884.68,10.4,42992.75
VEH-04819,1,70339.72,0.8,28915.66,3,86680.31,1.1,33853.27
VEH-04820,3,195634.63,6.7,40868.85,3,223573.69,9.0,45249.35
VEH-04821,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04822,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04823,3,75678.91,9.6,159044.23,4,82949.13,13.3,214148.84
VEH-04824,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04825,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04826,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04827,2,82808.97,9.8,62639.4,4,87581.85,11.5,77555.58
VEH-04828,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04829,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04830,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04831,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04832,2,110619.29,3.7,98768.43,3,116161.74,4.3,132918.0
VEH-04833,3,176017.21,14.3,31875.06,4,211761.8,18.8,33673.95
VEH-04834,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04835,3,110195.05,8.3,140357.74,3,120365.11,9.1,183496.03
VEH-04836,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04837,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04838,1,35749.2,0.6,34463.53,1,39736.52,0.7,42524.07
VEH-04839,1,71602.64,2.0,53488.68,2,75341.39,2.5,62425.05
VEH-04840,3,167647.29,5.0,69519.33,4,177228.3,6.1,76301.77
VEH-04841,4,197559.99,11.1,215068.76,6,230800.92,14.5,236364.15
VEH-04842,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04843,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04844,1,12100.95,4.8,33037.7,2,13169.56,6.5,42145.69
VEH-04845,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04846,0,0.0,0.0,0.0,0,0.0,0.0,0.0
VEH-04847,1,31502.48,0.5,8324.59,1,39394.77,0.6,10784.72
VEH-04848,2,63024.14,4.7,34647.32,2,81080.62,5.8,41391.48
VEH-04849,1,32391.22,1.7,37967.63,3,41897.74,2.0,48528.89
VEH-04850,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04851,2,109809.15,5.1,40032.0,3,139284.15,6.5,52334.5
VEH-04852,2,30287.59,8.5,15758.04,2,39201.5,9.9,21024.16
VEH-04853,1,26530.0,3.2,13266.03,1,31659.04,3.9,17601.46
VEH-04854,1,75784.73,0.9,50604.55,3,95110.87,1.2,57692.01
VEH-04855,2,80037.1,6.1,11842.77,2,94785.03,8.0,15422.41
VEH-04856,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04857,4,237285.78,7.7,198584.8,4,304488.39,9.2,220826.26
VEH-04858,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04859,0,0.0,0.0,0.0,1,0.0,0.0,0.0
VEH-04860,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04861,2,89244.62,9.8,26309.09,3,97063.24,11.3,33347.77
VEH-04862,3,98090.22,1.7,70065.78,5,119369.6,2.3,81019.39
VEH-04863,0,0.0,0.0,0.0,2,0.0,0.0,0.0
VEH-04864,1,59082.65,1.2,59979.82,2,62251.72,1.5,78865.32
VEH-04865,1,12466.81,1.2,33656.71,1,14295.35,1.4,42986.19
VEH-04866,2,131507.02,1.5,112816.01,4,165655.41,2.0,148448.09
VEH-04867,1,58704.99,0.9,32577.9,3,62288.75,1.2,40455.95
VEH-04868,1,70906.0,0.9,41165.61,1,78340.42,1.2,51213.28
VEH-04869,2,17920.46,3.3,66669.19,4,23231.3,4.2,84515.02
VEH-04870,2,107046.18,2.6,64230.15,3,131502.46,3.0,85019.41
VEH-04871,1,45658.58,0.7,31749.64,1,48656.97,0.8,40813.7
VEH-04872,2,55856.26,1.7,39891.49,4,63074.18,2.2,52147.02
VEH-04873,4,60011.19,8.2,89995.69,6,69750.79,10.2,100007.75
