maintenance_id,vehicle_id,maintenance_date,maintenance_type,maintenance_code,cost_inr,downtime_days,description,now_maint_count,now_total_maint_cost,now_avg_parts_cost,now_avg_labor_cost,now_total_downtime_days,future_maint_count,future_total_maint_cost,future_avg_parts_cost,future_avg_labor_cost,future_total_downtime_days
MNT-008317,VEH-05805,2024-01-21,Emergency,OVH-002,300.0,0.9,Suspension overhaul,3,900.0,165.0,135.0,12.7,4,1224.07,181.5,148.5,18.5
MNT-008318,VEH-05805,2024-06-19,Emergency,OVH-002,300.0,6.9,Suspension overhaul,3,900.0,165.0,135.0,12.7,4,1191.62,181.5,148.5,18.5
MNT-008319,VEH-05806,2023-11-16,Inspection,EM-001,300.0,10.5,Fuel system cleaning,1,300.0,165.0,135.0,10.5,1,407.2,181.5,148.5,14.7
MNT-008320,VEH-05807,2023-04-28,Corrective,CM-001,300.0,11.8,Air filter replacement,1,300.0,165.0,135.0,11.8,1,374.55,181.5,148.5,13.7
MNT-008321,VEH-05808,2023-04-22,Preventive,PM-002,300.0,8.2,Clutch adjustment,2,600.0,165.0,135.0,18.1,3,683.57,181.5,148.5,27.5
MNT-008322,VEH-05808,2022-01-04,Overhaul,CM-002,300.0,9.9,Transmission fluid change,2,600.0,165.0,135.0,18.1,3,785.32,181.5,148.5,27.5
MNT-008323,VEH-05809,2024-03-05,Corrective,EM-001,300.0,9.2,Clutch adjustment,1,300.0,165.0,135.0,9.2,1,348.55,181.5,148.5,11.7
MNT-008324,VEH-05810,2022-11-19,Preventive,EM-001,300.0,4.1,Battery check and replacement,3,900.0,165.0,135.0,11.1,4,1109.13,181.5,148.5,14.6
MNT-008325,VEH-05810,2023-12-13,Corrective,PM-002,300.0,3.5,Battery check and replacement,3,900.0,165.0,135.0,11.1,4,1007.55,181.5,148.5,14.6
MNT-008326,VEH-05810,2022-04-14,Preventive,OVH-002,300.0,3.5,Transmission fluid change,3,900.0,165.0,135.0,11.1,4,1212.83,181.5,148.5,14.6
MNT-008327,VEH-05812,2023-08-07,Inspection,PM-002,300.0,2.9,Air filter replacement,2,600.0,165.0,135.0,14.3,3,682.67,181.5,148.5,15.9
MNT-008328,VEH-05812,2024-08-31,Corrective,PM-001,300.0,11.4,Emergency breakdown repair,2,600.0,165.0,135.0,14.3,3,822.56,181.5,148.5,15.9
MNT-008329,VEH-05813,2022-12-28,Overhaul,PM-002,300.0,11.7,Chassis lubrication,2,600.0,165.0,135.0,15.7,3,815.56,181.5,148.5,23.4
MNT-008330,VEH-05813,2024-01-28,Overhaul,EM-001,300.0,4.0,Electrical wiring inspection,2,600.0,165.0,135.0,15.7,3,743.62,181.5,148.5,23.4
MNT-008331,VEH-05814,2023-04-14,Preventive,PM-001,300.0,11.9,Radiator flush,1,300.0,165.0,135.0,11.9,1,396.99,181.5,148.5,13.7
MNT-008332,VEH-05815,2024-07-06,Corrective,EM-001,300.0,14.5,Chassis lubrication,2,600.0,165.0,135.0,26.8,3,771.5,181.5,148.5,40.6
MNT-008333,VEH-05815,2024-06-10,Inspection,INS-001,300.0,12.3,Annual safety inspection,2,600.0,165.0,135.0,26.8,3,804.55,181.5,148.5,40.6
MNT-008334,VEH-05816,2022-05-05,Preventive,INS-001,300.0,11.1,Coolant flush and refill,2,600.0,165.0,135.0,24.8,2,737.72,181.5,148.5,39.2
MNT-008335,VEH-05816,2022-09-30,Inspection,PM-001,300.0,13.7,Radiator flush,2,600.0,165.0,135.0,24.8,2,801.45,181.5,148.5,39.2
MNT-008336,VEH-05817,2024-02-06,Inspection,OVH-002,300.0,12.2,Transmission fluid change,3,900.0,165.0,135.0,23.7,3,1114.86,181.5,148.5,32.1
MNT-008337,VEH-05817,2022-03-13,Preventive,INS-001,300.0,6.5,Chassis lubrication,3,900.0,165.0,135.0,23.7,3,1244.06,181.5,148.5,32.1
MNT-008338,VEH-05817,2022-04-17,Overhaul,OVH-001,300.0,5.0,Hydraulic system check,3,900.0,165.0,135.0,23.7,3,1121.32,181.5,148.5,32.1
MNT-008339,VEH-05818,2022-12-27,Preventive,PM-002,300.0,7.6,Emergency breakdown repair,1,300.0,165.0,135.0,7.6,1,371.64,181.5,148.5,10.9
MNT-008340,VEH-05819,2022-06-12,Corrective,EM-001,300.0,14.7,Tyre rotation and alignment,1,300.0,165.0,135.0,14.7,1,400.66,181.5,148.5,21.4
MNT-008341,VEH-05820,2022-05-23,Emergency,CM-002,300.0,14.5,Battery check and replacement,2,600.0,165.0,135.0,17.8,2,807.88,181.5,148.5,21.1
MNT-008342,VEH-05820,2022-11-03,Inspection,PM-001,300.0,3.3,Air filter replacement,2,600.0,165.0,135.0,17.8,2,759.81,181.5,148.5,21.1
MNT-008343,VEH-05821,2024-03-30,Corrective,PM-001,300.0,6.4,Coolant flush and refill,1,300.0,165.0,135.0,6.4,1,346.18,181.5,148.5,7.9
MNT-008344,VEH-05822,2024-10-14,Corrective,EM-001,300.0,4.5,Engine oil and filter replacement,1,300.0,165.0,135.0,4.5,1,372.1,181.5,148.5,7.0
MNT-008345,VEH-05823,2024-05-28,Inspection,EM-001,300.0,7.1,Clutch adjustment,2,600.0,165.0,135.0,12.8,3,834.25,181.5,148.5,15.3
MNT-008346,VEH-05823,2022-10-25,Corrective,CM-001,300.0,5.7,Clutch adjustment,2,600.0,165.0,135.0,12.8,3,795.54,181.5,148.5,15.3
MNT-008347,VEH-05824,2023-12-13,Emergency,INS-001,300.0,6.9,Suspension overhaul,2,600.0,165.0,135.0,19.6,3,806.01,181.5,148.5,30.8
MNT-008348,VEH-05824,2024-06-28,Inspection,PM-002,300.0,12.7,Engine oil and filter replacement,2,600.0,165.0,135.0,19.6,3,665.91,181.5,148.5,30.8
MNT-008349,VEH-05825,2022-03-16,Emergency,OVH-001,300.0,10.5,Radiator flush,3,900.0,165.0,135.0,25.4,4,1116.32,181.5,148.5,37.3
MNT-008350,VEH-05825,2023-05-15,Preventive,EM-001,300.0,12.1,Fuel system cleaning,3,900.0,165.0,135.0,25.4,4,1164.59,181.5,148.5,37.3
MNT-008351,VEH-05825,2023-02-12,Overhaul,CM-002,300.0,2.8,Emergency breakdown repair,3,900.0,165.0,135.0,25.4,4,1214.11,181.5,148.5,37.3
MNT-008352,VEH-05826,2022-01-20,Inspection,INS-001,300.0,3.6,Radiator flush,1,300.0,165.0,135.0,3.6,1,334.43,181.5,148.5,4.2
MNT-008353,VEH-05827,2022-12-27,Emergency,CM-001,300.0,4.8,Coolant flush and refill,1,300.0,165.0,135.0,4.8,1,406.72,181.5,148.5,7.2
MNT-008354,VEH-05828,2023-05-21,Corrective,PM-001,300.0,7.3,Brake pad replacement,1,300.0,165.0,135.0,7.3,1,379.36,181.5,148.5,8.2
MNT-008355,VEH-05829,2024-03-23,Corrective,OVH-002,300.0,1.6,Battery check and replacement,3,900.0,165.0,135.0,24.7,3,1043.27,181.5,148.5,34.2
MNT-008356,VEH-05829,2024-06-02,Overhaul,CM-002,300.0,9.0,Suspension overhaul,3,900.0,165.0,135.0,24.7,3,1075.66,181.5,148.5,34.2
MNT-008357,VEH-05829,2023-06-18,Corrective,EM-001,300.0,14.1,Annual safety inspection,3,900.0,165.0,135.0,24.7,3,1066.12,181.5,148.5,34.2
MNT-008358,VEH-05830,2022-06-09,Corrective,EM-001,300.0,3.7,Chassis lubrication,2,600.0,165.0,135.0,11.9,3,755.55,181.5,148.5,18.8
MNT-008359,VEH-05830,2023-06-23,Preventive,INS-001,300.0,8.2,Engine oil and filter replacement,2,600.0,165.0,135.0,11.9,3,669.3,181.5,148.5,18.8
MNT-008360,VEH-05831,2023-05-31,Overhaul,PM-002,300.0,12.3,Emergency breakdown repair,2,600.0,165.0,135.0,17.5,2,688.54,181.5,148.5,23.0
MNT-008361,VEH-05831,2023-03-25,Corrective,CM-002,300.0,5.2,Suspension overhaul,2,600.0,165.0,135.0,17.5,2,806.28,181.5,148.5,23.0
MNT-008362,VEH-05832,2022-04-17,Overhaul,OVH-001,300.0,3.2,Hydraulic system check,3,900.0,165.0,135.0,28.1,4,1025.8,181.5,148.5,35.6
MNT-008363,VEH-05832,2023-09-17,Emergency,PM-001,300.0,14.5,Hydraulic system check,3,900.0,165.0,135.0,28.1,4,1053.02,181.5,148.5,35.6
MNT-008364,VEH-05832,2023-04-26,Corrective,CM-002,300.0,10.4,Annual safety inspection,3,900.0,165.0,135.0,28.1,4,1112.41,181.5,148.5,35.6
MNT-008365,VEH-05833,2023-02-23,Corrective,INS-001,300.0,1.4,Transmission fluid change,2,600.0,165.0,135.0,9.2,3,753.08,181.5,148.5,14.4
MNT-008366,VEH-05833,2024-12-23,Overhaul,INS-001,300.0,7.8,Electrical wiring inspection,2,600.0,165.0,135.0,9.2,3,797.45,181.5,148.5,14.4
MNT-008367,VEH-05835,2024-11-25,Overhaul,PM-001,300.0,9.4,Tyre rotation and alignment,2,600.0,165.0,135.0,15.7,3,740.52,181.5,148.5,17.6
MNT-008368,VEH-05835,2023-12-18,Emergency,OVH-001,300.0,6.3,Coolant flush and refill,2,600.0,165.0,135.0,15.7,3,802.18,181.5,148.5,17.6
MNT-008369,VEH-05837,2023-01-10,Inspection,CM-002,300.0,6.5,Air filter replacement,1,300.0,165.0,135.0,6.5,1,385.65,181.5,148.5,7.4
MNT-008370,VEH-05840,2023-08-24,Inspection,PM-001,300.0,8.1,Brake pad replacement,2,600.0,165.0,135.0,22.0,2,680.36,181.5,148.5,32.0
MNT-008371,VEH-05840,2023-08-25,Corrective,PM-001,300.0,13.9,Battery check and replacement,2,600.0,165.0,135.0,22.0,2,688.14,181.5,148.5,32.0
MNT-008372,VEH-05841,2022-10-16,Overhaul,EM-001,300.0,4.4,Clutch adjustment,3,900.0,165.0,135.0,25.5,3,1108.0,181.5,148.5,34.1
MNT-008373,VEH-05841,2023-03-16,Corrective,OVH-002,300.0,9.2,Hydraulic system check,3,900.0,165.0,135.0,25.5,3,1097.16,181.5,148.5,34.1
MNT-008374,VEH-05841,2024-11-11,Preventive,EM-001,300.0,11.9,Battery check and replacement,3,900.0,165.0,135.0,25.5,3,1190.76,181.5,148.5,34.1
MNT-008375,VEH-05843,2023-05-15,Preventive,CM-002,300.0,6.7,Engine oil and filter replacement,2,600.0,165.0,135.0,8.6,2,764.53,181.5,148.5,13.4
MNT-008376,VEH-05843,2023-07-08,Overhaul,PM-002,300.0,1.9,Annual safety inspection,2,600.0,165.0,135.0,8.6,2,729.86,181.5,148.5,13.4
MNT-008377,VEH-05844,2024-08-16,Preventive,INS-001,300.0,13.5,Emergency breakdown repair,1,300.0,165.0,135.0,13.5,1,345.37,181.5,148.5,20.6
MNT-008378,VEH-05846,2023-03-20,Preventive,PM-001,300.0,11.1,Annual safety inspection,3,900.0,165.0,135.0,32.8,4,1051.25,181.5,148.5,39.4
MNT-008379,VEH-05846,2022-05-23,Corrective,OVH-001,300.0,13.0,Suspension overhaul,3,900.0,165.0,135.0,32.8,4,1145.39,181.5,148.5,39.4
MNT-008380,VEH-05846,2024-01-23,Inspection,EM-001,300.0,8.7,Hydraulic system check,3,900.0,165.0,135.0,32.8,4,1104.33,181.5,148.5,39.4
MNT-008381,VEH-05849,2022-11-01,Corrective,CM-001,300.0,3.7,Chassis lubrication,1,300.0,165.0,135.0,3.7,1,376.34,181.5,148.5,4.3
MNT-008382,VEH-05850,2024-11-06,Inspection,PM-002,300.0,6.8,Engine oil and filter replacement,3,900.0,165.0,135.0,24.700000000000003,4,1036.08,181.5,148.5,29.3
MNT-008383,VEH-05850,2024-08-25,Preventive,EM-001,300.0,11.4,Suspension overhaul,3,900.0,165.0,135.0,24.700000000000003,4,1168.98,181.5,148.5,29.3
MNT-008384,VEH-05850,2024-10-12,Corrective,EM-001,300.0,6.5,Suspension overhaul,3,900.0,165.0,135.0,24.700000000000003,4,1220.19,181.5,148.5,29.3
MNT-008385,VEH-05851,2024-11-05,Emergency,INS-001,300.0,3.5,Air filter replacement,1,300.0,165.0,135.0,3.5,1,353.21,181.5,148.5,5.2
MNT-008386,VEH-05853,2024-11-07,Preventive,PM-001,300.0,5.6,Electrical wiring inspection,1,300.0,165.0,135.0,5.6,1,374.24,181.5,148.5,8.6
MNT-008387,VEH-05854,2022-01-20,Emergency,CM-002,300.0,12.7,Transmission fluid change,1,300.0,165.0,135.0,12.7,1,417.8,181.5,148.5,19.4
MNT-008388,VEH-05855,2023-03-11,Preventive,PM-002,300.0,7.3,Hydraulic system check,3,900.0,165.0,135.0,25.3,3,1079.98,181.5,148.5,39.4
MNT-008389,VEH-05855,2023-07-08,Emergency,OVH-001,300.0,13.1,Engine oil and filter replacement,3,900.0,165.0,135.0,25.3,3,1150.66,181.5,148.5,39.4
MNT-008390,VEH-05855,2024-08-19,Corrective,OVH-001,300.0,4.9,Suspension overhaul,3,900.0,165.0,135.0,25.3,3,1014.35,181.5,148.5,39.4
MNT-008391,VEH-05856,2023-05-26,Corrective,OVH-001,300.0,11.0,Tyre rotation and alignment,1,300.0,165.0,135.0,11.0,1,384.54,181.5,148.5,14.4
MNT-008392,VEH-05857,2024-06-21,Overhaul,PM-001,300.0,13.6,Annual safety inspection,1,300.0,165.0,135.0,13.6,1,338.07,181.5,148.5,19.5
MNT-008393,VEH-05858,2022-07-21,Emergency,CM-001,300.0,7.1,Annual safety inspection,1,300.0,165.0,135.0,7.1,1,416.33,181.5,148.5,7.9
MNT-008394,VEH-05859,2022-11-27,Corrective,OVH-001,300.0,11.5,Chassis lubrication,2,600.0,165.0,135.0,20.1,3,788.82,181.5,148.5,22.2
MNT-008395,VEH-05859,2024-05-14,Preventive,OVH-002,300.0,8.6,AC servicing,2,600.0,165.0,135.0,20.1,3,801.87,181.5,148.5,22.2
MNT-008396,VEH-05861,2023-01-24,Emergency,PM-002,300.0,7.9,Engine oil and filter replacement,1,300.0,165.0,135.0,7.9,1,393.37,181.5,148.5,10.3
MNT-008397,VEH-05863,2024-01-06,Corrective,EM-001,300.0,5.1,AC servicing,3,900.0,165.0,135.0,14.4,4,1149.23,181.5,148.5,19.3
MNT-008398,VEH-05863,2023-10-06,Inspection,CM-002,300.0,3.1,Battery check and replacement,3,900.0,165.0,135.0,14.4,4,1111.48,181.5,148.5,19.3
MNT-008399,VEH-05863,2023-02-14,Emergency,OVH-002,300.0,6.2,Electrical wiring inspection,3,900.0,165.0,135.0,14.4,4,1221.76,181.5,148.5,19.3
MNT-008400,VEH-05864,2023-06-21,Emergency,PM-001,300.0,7.1,Annual safety inspection,3,900.0,165.0,135.0,15.0,4,1248.35,181.5,148.5,21.4
MNT-008401,VEH-05864,2023-09-13,Corrective,PM-002,300.0,3.0,Annual safety inspection,3,900.0,165.0,135.0,15.0,4,1124.74,181.5,148.5,21.4
MNT-008402,VEH-05864,2022-06-22,Preventive,PM-001,300.0,4.9,Radiator flush,3,900.0,165.0,135.0,15.0,4,1241.51,181.5,148.5,21.4
MNT-008403,VEH-05865,2023-11-30,Preventive,OVH-001,300.0,12.5,Engine oil and filter replacement,2,600.0,165.0,135.0,23.9,3,765.0,181.5,148.5,37.2
MNT-008404,VEH-05865,2023-01-03,Preventive,PM-001,300.0,11.4,Radiator flush,2,600.0,165.0,135.0,23.9,3,756.91,181.5,148.5,37.2
MNT-008405,VEH-05866,2022-11-30,Corrective,CM-001,300.0,2.5,Engine oil and filter replacement,3,900.0,165.0,135.0,14.8,4,1112.71,181.5,148.5,22.3
MNT-008406,VEH-05866,2023-08-15,Corrective,CM-001,300.0,7.2,Engine oil and filter replacement,3,900.0,165.0,135.0,14.8,4,1046.51,181.5,148.5,22.3
MNT-008407,VEH-05866,2023-06-20,Corrective,EM-001,300.0,5.1,Tyre rotation and alignment,3,900.0,165.0,135.0,14.8,4,991.0,181.5,148.5,22.3
MNT-008408,VEH-05867,2023-02-16,Inspection,OVH-002,300.0,5.4,Hydraulic system check,2,600.0,165.0,135.0,18.9,3,703.47,181.5,148.5,29.7
MNT-008409,VEH-05867,2022-10-16,Preventive,PM-001,300.0,13.5,Emergency breakdown repair,2,600.0,165.0,135.0,18.9,3,751.75,181.5,148.5,29.7
MNT-008410,VEH-05868,2023-10-24,Corrective,PM-002,300.0,3.8,Air filter replacement,1,300.0,165.0,135.0,3.8,1,364.2,181.5,148.5,4.8
MNT-008411,VEH-05870,2023-09-02,Emergency,OVH-001,300.0,1.9,Coolant flush and refill,3,900.0,165.0,135.0,18.5,4,1111.09,181.5,148.5,20.4
MNT-008412,VEH-05870,2022-08-26,Corrective,PM-001,300.0,6.8,Suspension overhaul,3,900.0,165.0,135.0,18.5,4,1254.78,181.5,148.5,20.4
MNT-008413,VEH-05870,2024-11-30,Corrective,INS-001,300.0,9.8,Annual safety inspection,3,900.0,165.0,135.0,18.5,4,1084.57,181.5,148.5,20.4
MNT-008414,VEH-05871,2024-12-03,Inspection,CM-001,300.0,11.2,Transmission fluid change,1,300.0,165.0,135.0,11.2,1,370.7,181.5,148.5,13.4
MNT-008415,VEH-05872,2024-07-25,Overhaul,OVH-002,300.0,4.1,AC servicing,3,900.0,165.0,135.0,17.299999999999997,3,1026.05,181.5,148.5,22.0
MNT-008416,VEH-05872,2022-12-23,Overhaul,EM-001,300.0,7.6,Coolant flush and refill,3,900.0,165.0,135.0,17.299999999999997,3,1002.95,181.5,148.5,22.0
MNT-008417,VEH-05872,2024-04-03,Overhaul,PM-001,300.0,5.6,Battery check and replacement,3,900.0,165.0,135.0,17.299999999999997,3,1199.36,181.5,148.5,22.0
MNT-008418,VEH-05873,2024-08-12,Inspection,INS-001,300.0,12.8,Brake pad replacement,1,300.0,165.0,135.0,12.8,1,381.36,181.5,148.5,18.1
MNT-008419,VEH-05874,2023-03-28,Preventive,OVH-001,300.0,12.2,Chassis lubrication,1,300.0,165.0,135.0,12.2,1,398.46,181.5,148.5,14.5
MNT-008420,VEH-05875,2022-09-08,Emergency,OVH-002,300.0,6.7,Engine oil and filter replacement,1,300.0,165.0,135.0,6.7,1,343.49,181.5,148.5,9.2
MNT-008421,VEH-05876,2024-05-04,Overhaul,PM-001,300.0,0.9,AC servicing,3,900.0,165.0,135.0,17.6,4,1144.39,181.5,148.5,27.7
MNT-008422,VEH-05876,2022-02-12,Overhaul,PM-002,300.0,7.2,Brake pad replacement,3,900.0,165.0,135.0,17.6,4,1058.48,181.5,148.5,27.7
MNT-008423,VEH-05876,2023-09-22,Inspection,OVH-001,300.0,9.5,Electrical wiring inspection,3,900.0,165.0,135.0,17.6,4,1051.58,181.5,148.5,27.7
MNT-008424,VEH-05877,2023-08-15,Preventive,INS-001,300.0,3.4,Annual safety inspection,2,600.0,165.0,135.0,16.4,3,662.07,181.5,148.5,21.9
MNT-008425,VEH-05877,2022-11-29,Preventive,CM-002,300.0,13.0,Engine oil and filter replacement,2,600.0,165.0,135.0,16.4,3,683.46,181.5,148.5,21.9
MNT-008426,VEH-05878,2024-11-30,Emergency,CM-001,300.0,6.4,Electrical wiring inspection,3,900.0,165.0,135.0,20.7,3,1073.5,181.5,148.5,27.4
MNT-008427,VEH-05878,2024-05-09,Corrective,PM-001,300.0,8.5,Hydraulic system check,3,900.0,165.0,135.0,20.7,3,1021.56,181.5,148.5,27.4
MNT-008428,VEH-05878,2023-09-17,Corrective,CM-001,300.0,5.8,Air filter replacement,3,900.0,165.0,135.0,20.7,3,1256.18,181.5,148.5,27.4
MNT-008429,VEH-05879,2023-04-18,Emergency,CM-002,300.0,13.3,Annual safety inspection,2,600.0,165.0,135.0,15.7,3,715.55,181.5,148.5,19.6
MNT-008430,VEH-05879,2024-05-11,Overhaul,CM-001,300.0,2.4,Hydraulic system check,2,600.0,165.0,135.0,15.7,3,683.46,181.5,148.5,19.6
MNT-008431,VEH-05881,2024-11-04,Preventive,INS-001,300.0,7.4,AC servicing,1,300.0,165.0,135.0,7.4,1,347.92,181.5,148.5,11.2
MNT-008432,VEH-05882,2022-12-17,Overhaul,INS-001,300.0,12.2,Radiator flush,2,600.0,165.0,135.0,19.0,2,765.79,181.5,148.5,30.0
MNT-008433,VEH-05882,2023-10-03,Corrective,CM-002,300.0,6.8,Radiator flush,2,600.0,165.0,135.0,19.0,2,671.53,181.5,148.5,30.0
MNT-008434,VEH-05883,2023-06-02,Preventive,CM-002,300.0,12.3,Annual safety inspection,3,900.0,165.0,135.0,22.1,3,1222.86,181.5,148.5,31.9
MNT-008435,VEH-05883,2023-07-16,Emergency,CM-002,300.0,7.5,Coolant flush and refill,3,900.0,165.0,135.0,22.1,3,1249.6,181.5,148.5,31.9
MNT-008436,VEH-05883,2022-01-06,Corrective,CM-001,300.0,2.3,Coolant flush and refill,3,900.0,165.0,135.0,22.1,3,1056.62,181.5,148.5,31.9
MNT-008437,VEH-05884,2023-04-27,Inspection,PM-001,300.0,2.8,Coolant flush and refill,3,900.0,165.0,135.0,19.700000000000003,4,1111.53,181.5,148.5,24.0
MNT-008438,VEH-05884,2024-12-11,Overhaul,OVH-002,300.0,10.3,Clutch adjustment,3,900.0,165.0,135.0,19.700000000000003,4,995.98,181.5,148.5,24.0
MNT-008439,VEH-05884,2022-03-04,Preventive,INS-001,300.0,6.6,Battery check and replacement,3,900.0,165.0,135.0,19.700000000000003,4,1162.99,181.5,148.5,24.0
MNT-008440,VEH-05885,2022-03-04,Overhaul,EM-001,300.0,0.9,Air filter replacement,2,600.0,165.0,135.0,14.4,2,734.51,181.5,148.5,21.6
MNT-008441,VEH-05885,2024-10-12,Inspection,OVH-002,300.0,13.5,Hydraulic system check,2,600.0,165.0,135.0,14.4,2,708.61,181.5,148.5,21.6
MNT-008442,VEH-05886,2024-03-15,Corrective,OVH-002,300.0,13.9,Electrical wiring inspection,2,600.0,165.0,135.0,24.700000000000003,3,697.23,181.5,148.5,38.3
MNT-008443,VEH-05886,2022-10-25,Preventive,OVH-002,300.0,10.8,Annual safety inspection,2,600.0,165.0,135.0,24.700000000000003,3,777.72,181.5,148.5,38.3
MNT-008444,VEH-05887,2022-11-25,Corrective,PM-001,300.0,4.4,Hydraulic system check,1,300.0,165.0,135.0,4.4,1,367.46,181.5,148.5,5.6
MNT-008445,VEH-05888,2024-03-22,Overhaul,PM-002,300.0,11.2,Transmission fluid change,2,600.0,165.0,135.0,21.1,2,692.34,181.5,148.5,23.9
MNT-008446,VEH-05888,2023-03-11,Overhaul,PM-001,300.0,9.9,Clutch adjustment,2,600.0,165.0,135.0,21.1,2,784.04,181.5,148.5,23.9
MNT-008447,VEH-05889,2022-07-01,Overhaul,PM-002,300.0,8.8,Battery check and replacement,2,600.0,165.0,135.0,11.2,3,761.71,181.5,148.5,15.7
MNT-008448,VEH-05889,2024-08-29,Emergency,INS-001,300.0,2.4,Emergency breakdown repair,2,600.0,165.0,135.0,11.2,3,814.56,181.5,148.5,15.7
MNT-008449,VEH-05890,2023-10-18,Corrective,OVH-002,300.0,13.4,Fuel system cleaning,1,300.0,165.0,135.0,13.4,1,340.57,181.5,148.5,15.1
MNT-008450,VEH-05891,2022-08-16,Preventive,CM-001,300.0,3.7,Air filter replacement,1,300.0,165.0,135.0,3.7,1,400.71,181.5,148.5,4.8
MNT-008451,VEH-05892,2022-11-24,Overhaul,OVH-001,300.0,1.6,Air filter replacement,3,900.0,165.0,135.0,14.5,3,1171.85,181.5,148.5,20.1
MNT-008452,VEH-05892,2022-09-15,Inspection,OVH-002,300.0,4.0,Hydraulic system check,3,900.0,165.0,135.0,14.5,3,1021.05,181.5,148.5,20.1
MNT-008453,VEH-05892,2022-05-26,Corrective,OVH-001,300.0,8.9,Hydraulic system check,3,900.0,165.0,135.0,14.5,3,1177.6,181.5,148.5,20.1
MNT-008454,VEH-05893,2024-06-03,Emergency,OVH-002,300.0,8.2,Annual safety inspection,2,600.0,165.0,135.0,9.1,3,739.48,181.5,148.5,12.3
MNT-008455,VEH-05893,2022-10-30,Overhaul,CM-002,300.0,0.9,Brake pad replacement,2,600.0,165.0,135.0,9.1,3,830.1,181.5,148.5,12.3
MNT-008456,VEH-05894,2022-06-20,Overhaul,INS-001,300.0,4.4,Radiator flush,1,300.0,165.0,135.0,4.4,1,342.75,181.5,148.5,5.7
MNT-008457,VEH-05896,2024-09-20,Emergency,EM-001,300.0,13.1,Hydraulic system check,2,600.0,165.0,135.0,17.5,3,775.71,181.5,148.5,20.1
MNT-008458,VEH-05896,2022-06-25,Inspection,PM-002,300.0,4.4,Electrical wiring inspection,2,600.0,165.0,135.0,17.5,3,728.76,181.5,148.5,20.1
MNT-008459,VEH-05897,2022-02-15,Inspection,CM-001,300.0,8.1,AC servicing,2,600.0,165.0,135.0,11.5,3,832.23,181.5,148.5,16.3
MNT-008460,VEH-05897,2023-04-26,Inspection,CM-002,300.0,3.4,Suspension overhaul,2,600.0,165.0,135.0,11.5,3,719.4,181.5,148.5,16.3
MNT-008461,VEH-05898,2024-06-29,Inspection,CM-001,300.0,12.1,Brake pad replacement,2,600.0,165.0,135.0,24.5,3,833.19,181.5,148.5,33.2
MNT-008462,VEH-05898,2024-08-04,Corrective,OVH-001,300.0,12.4,Hydraulic system check,2,600.0,165.0,135.0,24.5,3,822.27,181.5,148.5,33.2
MNT-008463,VEH-05899,2022-09-08,Overhaul,INS-001,300.0,11.7,Transmission fluid change,3,900.0,165.0,135.0,23.7,4,1063.0,181.5,148.5,26.8
MNT-008464,VEH-05899,2022-07-27,Overhaul,OVH-001,300.0,3.7,Radiator flush,3,900.0,165.0,135.0,23.7,4,1206.96,181.5,148.5,26.8
MNT-008465,VEH-05899,2024-03-09,Corrective,EM-001,300.0,8.3,Electrical wiring inspection,3,900.0,165.0,135.0,23.7,4,1258.81,181.5,148.5,26.8
MNT-008466,VEH-05900,2023-01-16,Corrective,EM-001,300.0,4.7,Brake pad replacement,1,300.0,165.0,135.0,4.7,1,352.74,181.5,148.5,6.9
MNT-008467,VEH-05902,2023-02-16,Emergency,CM-001,300.0,11.6,Transmission fluid change,1,300.0,165.0,135.0,11.6,1,369.31,181.5,148.5,17.4
MNT-008468,VEH-05903,2024-04-18,Corrective,EM-001,300.0,8.6,Engine oil and filter replacement,2,600.0,165.0,135.0,23.5,3,753.63,181.5,148.5,28.6
MNT-008469,VEH-05903,2023-05-30,Preventive,PM-001,300.0,14.9,Suspension overhaul,2,600.0,165.0,135.0,23.5,3,713.09,181.5,148.5,28.6
MNT-008470,VEH-05904,2024-12-21,Overhaul,OVH-001,300.0,9.1,Emergency breakdown repair,3,900.0,165.0,135.0,17.5,3,994.12,181.5,148.5,22.2
MNT-008471,VEH-05904,2024-10-01,Corrective,OVH-001,300.0,5.1,Clutch adjustment,3,900.0,165.0,135.0,17.5,3,1049.43,181.5,148.5,22.2
MNT-008472,VEH-05904,2024-04-07,Overhaul,PM-001,300.0,3.3,Suspension overhaul,3,900.0,165.0,135.0,17.5,3,1066.12,181.5,148.5,22.2
MNT-008473,VEH-05905,2024-07-29,Preventive,PM-001,300.0,7.1,Engine oil and filter replacement,2,600.0,165.0,135.0,10.1,2,739.85,181.5,148.5,14.2
MNT-008474,VEH-05905,2024-04-16,Emergency,INS-001,300.0,3.0,Electrical wiring inspection,2,600.0,165.0,135.0,10.1,2,690.8,181.5,148.5,14.2
MNT-008475,VEH-05907,2024-09-02,Corrective,CM-001,300.0,4.3,Clutch adjustment,2,600.0,165.0,135.0,18.1,3,817.19,181.5,148.5,25.2
MNT-008476,VEH-05907,2023-08-24,Corrective,PM-001,300.0,13.8,Air filter replacement,2,600.0,165.0,135.0,18.1,3,786.88,181.5,148.5,25.2
MNT-008477,VEH-05908,2024-01-04,Inspection,OVH-001,300.0,11.5,Radiator flush,1,300.0,165.0,135.0,11.5,1,337.67,181.5,148.5,16.8
MNT-008478,VEH-05909,2024-12-05,Preventive,CM-002,300.0,11.6,Fuel system cleaning,1,300.0,165.0,135.0,11.6,1,388.51,181.5,148.5,16.3
